nameWithOwner,stargazerCount,stars_log10,classes_n,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
lets-blade/blade,5883,3.7695988483874463,307.0,4.625407166123779,3.0,5.961730301124597,1.234527687296417,1.0,0.7735708021865964,42.15635179153095,0.0,185.46663014964545
JakeWharton/DiskLruCache,5865,3.768268016451548,12.0,3.25,2.5,2.988614759686865,1.3333333333333333,1.0,0.7784989441615229,11.0,3.0,25.59119166645217
ikarus23/MifareClassicTool,5861,3.767971721381619,33.0,11.12121212121212,9.0,10.388568163363445,2.272727272727273,3.0,0.910793859523358,110.0,3.0,400.5274647262033
PBH-BTN/PeerBanHelper,5858,3.76774936734558,722.0,6.501385041551247,4.0,8.104252972866078,1.3185595567867037,1.0,0.6894602825337233,16.001385041551245,0.0,61.05379495821878
ffay/lanproxy,5857,3.76767522402796,63.0,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176
meefik/linuxdeploy,5797,3.763203300370772,37.0,7.162162162162162,5.0,7.451746676352366,1.648648648648649,2.0,0.483977514182461,35.891891891891895,3.0,119.32583397845856
Nightonke/BoomMenu,5791,3.762753564933374,115.0,5.6347826086956525,4.0,6.749048581138832,1.5739130434782609,1.0,0.8487438557792993,227.6695652173913,0.0,2078.287515027271
yarolegovich/DiscreteScrollView,5786,3.762378429311964,105.0,4.228571428571429,2.0,4.818348629611966,1.2476190476190476,1.0,0.4553306571339198,19.114285714285717,0.0,101.51679609852692
changmingxie/tcc-transaction,5776,3.761627184561583,519.0,5.094412331406551,3.0,5.441222217444899,1.2793834296724471,1.0,0.6841975299822227,29.736030828516377,1.0,99.77016866987866
Nepxion/Discovery,5773,3.761401557498631,828.0,4.730676328502415,4.0,4.987158942557027,1.2608695652173914,1.0,0.5516296335545527,18.80072463768116,1.0,111.90021962910252
dmytrodanylyk/circular-progress-button,5757,3.760196229455134,39.0,3.9743589743589753,2.0,4.37388890845844,1.2820512820512822,1.0,0.5103516820842348,25.33333333333333,0.0,131.91271702258544
houbb/sensitive-word,5752,3.759818877374826,228.0,3.0526315789473686,2.0,3.594763948585058,1.1710526315789471,1.0,0.4801291463947111,20.86842105263158,0.0,152.87344759884186
strimzi/strimzi-kafka-operator,5752,3.759818877374826,1521.0,10.5207100591716,7.0,12.21080188412616,1.4766600920447075,1.0,0.8473726551071922,45.20710059171598,1.0,278.9503301421071
JanusGraph/janusgraph,5749,3.759592308645975,1896.0,6.80379746835443,4.0,9.361094264853678,1.4556962025316456,1.0,0.8614519500679124,43.95358649789029,1.0,663.4819083438003
k0shk0sh/FastHub,5737,3.758684849882441,934.0,7.702355460385439,5.0,7.427769714699409,1.385438972162741,1.0,0.5663311250646116,34.75695931477516,1.0,131.60347499201006
dromara/lamp-cloud,5733,3.758381941774675,816.0,7.779411764705882,7.0,6.059651746219127,1.2708333333333333,1.0,0.4555665701030981,6.8088235294117645,0.0,34.07645997611532
jagrosh/MusicBot,5729,3.7580788222496126,93.0,6.741935483870968,5.0,6.907625316817028,2.505376344086021,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325
redis/lettuce,5728,3.758003009299799,2459.0,6.36478243188288,4.0,8.3553549858778,1.3647824318828792,1.0,0.922944609870472,146.60227734851566,0.0,3206.690134136107
ZHENFENG13/spring-boot-projects,5723,3.757623745908389,107.0,4.355140186915888,3.0,3.984053914465739,1.074766355140187,1.0,0.4278276539669378,9.130841121495328,1.0,19.723601469970376
yanzhenjie/SwipeRecyclerView,5718,3.75724415102197,275.0,4.985454545454545,3.0,5.379042129128655,1.3890909090909092,1.0,0.8357156833422519,26.91636363636364,0.0,115.44428738737244
ddd-by-examples/library,5714,3.756940236046724,123.0,6.788617886178862,5.0,5.610663197584279,1.0406504065040652,1.0,0.2974860234694556,5.430894308943089,0.0,23.40977843216027
jpush/aurora-imui,5708,3.756483964442609,342.0,4.807017543859649,2.5,7.042240203983417,1.5292397660818713,1.0,1.4360335588788788,50.26900584795322,0.0,407.50148247022497
Devlight/InfiniteCycleViewPager,5703,3.7561033715851058,41.0,5.048780487804878,3.0,6.484409069114144,1.6341463414634143,2.0,0.8875837301622763,102.53658536585364,0.0,513.5129549271848
201206030/novel,5675,3.753965865865161,202.0,4.415841584158416,2.0,5.519332511976846,1.0693069306930694,1.0,0.3384902312743226,20.425742574257427,0.0,67.10544854607723
springside/springside4,5666,3.7532765701844175,315.0,3.165079365079365,2.0,3.3800726790022098,1.276190476190476,1.0,0.803993671290942,24.784126984126985,1.0,109.01147197029458
crazycodeboy/react-native-splash-screen,5666,3.7532765701844175,12.0,3.4166666666666665,2.5,2.968266507678524,1.25,1.0,0.4522670168666454,2.0,0.5,2.696799449852968
ElderDrivers/EdXposed,5664,3.7531232446817127,920.0,5.6326086956521735,4.0,6.400984498129933,1.5717391304347823,1.0,1.0066510144253762,191.0782608695652,1.0,2193.7718197012564
JakeWharton/u2020,5661,3.752893154884594,134.0,6.2164179104477615,4.0,8.088199833451336,1.4253731343283582,1.0,0.8168973548098716,23.619402985074625,0.5,184.58849966116443
wasabeef/Blurry,5660,3.752816431188272,14.0,5.142857142857143,3.5,4.53799587851362,1.0,1.0,0.0,0.6428571428571429,0.0,1.598419549100002
hanks-zyh/HTextView,5657,3.752586178740409,91.0,4.197802197802198,2.0,4.080358862812002,1.5604395604395604,1.0,0.7631628806602051,3.483516483516484,0.0,8.562661368941885
microsoft/typespec,5650,3.752048447819439,4732.0,8.976754015215553,8.0,7.0875707733818665,1.154057480980558,1.0,0.4783832987303783,24.39623837700761,1.0,128.26733079403436
daimajia/AndroidImageSlider,5620,3.749736315569061,63.0,4.063492063492063,2.0,7.079896609125287,1.5714285714285714,1.0,0.7769727382249009,59.095238095238095,1.0,361.2101842902869
osmandapp/OsmAnd,5608,3.7488080049586014,6128.0,9.055809399477807,5.0,11.365702469290255,1.745593994778068,1.0,2.295331337816076,108.8916449086162,1.0,620.8073503824846
TommyLemon/Android-ZBLibrary,5607,3.7487305560984954,318.0,5.377358490566038,3.0,6.410932347813381,1.559748427672956,1.0,1.0331489640596767,26.666666666666668,0.0,131.61058449695398
hongyangAndroid/FlowLayout,5587,3.747178671360164,34.0,4.323529411764706,3.0,3.811629638239887,1.411764705882353,1.0,0.5569204860727307,5.0,0.0,16.00757396492124
apache/hbase,5581,3.7467120225166606,11645.0,7.950107342206956,5.0,10.795696546633096,1.4942893945899527,1.0,1.58485159327901,70.1465865178188,1.0,891.2725056830458
baidu/uid-generator,5581,3.7467120225166606,25.0,2.88,1.0,3.382799629498226,1.28,1.0,0.7371114795831993,11.72,1.0,21.19850623668249
alibaba/jetcache,5573,3.7460890430562,446.0,5.99103139013453,4.0,6.452586647187458,1.6367713004484306,1.0,1.1007218782221768,15.908071748878925,0.0,111.448998069321
hneemann/Digital,5567,3.7456212213069375,1817.0,4.953219592735278,3.0,5.72713917796284,1.6758392955421024,1.0,1.7215384321236624,13.246009906439186,0.0,95.5951651035444
mik3y/usb-serial-for-android,5565,3.745465168670727,72.0,6.0,4.0,7.21891100210676,1.375,1.0,0.6594385148970126,39.54166666666666,1.0,118.43663992218092
amlcurran/ShowcaseView,5562,3.7452309845281406,65.0,5.384615384615385,5.0,5.592104667778011,1.4,1.0,0.6800735254367721,17.815384615384616,0.0,118.87492012453842
alibaba/QLExpress,5552,3.744449457446799,355.0,5.735211267605634,3.0,11.141756074142526,1.4,1.0,0.6404447607135402,44.00281690140845,2.0,330.61982962831354
SuperMonster003/AutoJs6,5552,3.744449457446799,1818.0,5.1650165016501655,3.0,6.728253665367286,1.4636963696369636,1.0,0.8871689652598427,42.442244224422446,1.0,269.0450206464365
nhaarman/ListViewAnimations,5539,3.743431365146684,137.0,6.474452554744525,5.0,5.501444051031461,2.058394160583941,2.0,1.235304340672086,10.45985401459854,0.0,45.05846114290597
knightliao/disconf,5533,3.742960670214152,425.0,4.374117647058823,3.0,5.0220070628143,1.343529411764706,1.0,0.8095023889075675,12.616470588235297,0.0,68.21536519608048
danikula/AndroidVideoCache,5516,3.741624257503812,77.0,4.831168831168832,3.0,4.891998293138332,1.4935064935064934,1.0,0.6614055333625072,14.324675324675324,1.0,34.24464674201362
wuhaoyu1990/MagicCamera,5515,3.741545516776209,352.0,3.542613636363636,3.0,4.989265055999311,1.4659090909090908,1.0,0.6826939036427424,7.630681818181818,0.0,33.21963466339038
CaffeineMC/sodium,5513,3.741387992479269,761.0,6.411300919842312,4.0,7.051713380083909,1.5124835742444152,1.0,2.3742398800360345,16.676741130091983,1.0,69.58111962532051
cinit/QAuxiliary,5506,3.740836207057312,558.0,7.184587813620071,5.0,7.489788075324983,1.32078853046595,1.0,0.5834012403697665,40.58243727598566,1.0,246.48104980630487
jindrapetrik/jpexs-decompiler,5490,3.739572344450092,4178.0,5.92915270464337,3.0,12.33947469188507,1.9198180947821923,1.0,2.348199003320138,60.80038295835328,1.0,653.1773786182167
GeyserMC/Geyser,5486,3.739255803268511,1365.0,8.032234432234432,6.0,10.484193579780708,1.8945054945054944,1.0,1.538558374059196,33.95091575091575,1.0,447.549385953732
emilsjolander/StickyListHeaders,5482,3.73893903120348,43.0,4.813953488372093,3.0,6.949668762073992,1.3953488372093024,1.0,0.6597089864810497,3.976744186046512,0.0,15.5295239127544
Jasonchenlijian/FastBle,5476,3.738463439461953,105.0,4.380952380952381,2.0,5.916698911329358,1.2952380952380953,1.0,0.5704891545488621,26.066666666666663,0.0,184.24478213395827
motianhuo/wechat,5469,3.737907923374639,635.0,5.209448818897638,3.0,7.250709016466013,1.215748031496063,1.0,0.5989508699498037,15.155905511811024,0.0,96.28403012127632
scribejava/scribejava,5469,3.737907923374639,494.0,4.186234817813765,3.0,3.9440474049608434,1.4008097165991902,1.0,0.7835008502739746,10.935222672064777,1.0,89.91512706605762
alibaba/freeline,5464,3.737510690673476,135.0,3.785185185185185,3.0,4.535737339366024,1.6074074074074074,1.0,1.5066831035661037,13.866666666666667,1.0,63.53677980555595
liquibase/liquibase,5464,3.737510690673476,1734.0,6.813148788927336,4.0,7.594279903449718,1.782006920415225,2.0,0.9120589238757768,66.11476355247981,3.0,563.3790540542476
KeepSafe/TapTargetView,5462,3.7373516958037145,39.0,4.512820512820513,2.0,7.070590665685111,1.1538461538461535,1.0,0.4315493225736372,49.8974358974359,0.0,246.5504960419174
sockeqwe/mosby,5460,3.737192642704737,665.0,5.273684210526316,3.0,5.556688886021102,1.4481203007518797,1.0,0.8051604554372435,9.593984962406015,0.0,27.92023858782332
dm77/barcodescanner,5444,3.735918116531297,73.0,5.287671232876712,2.0,6.263827929856903,1.643835616438356,1.0,0.8558599154213041,11.821917808219178,0.0,32.82586313740087
TGX-Android/Telegram-X,5440,3.73559889969818,2885.0,9.55944540727903,4.0,19.573229750212278,1.4162911611785096,1.0,0.8420786799746774,548.9199306759099,1.0,8504.045125142859
rubenlagus/TelegramBots,5427,3.734559821579476,804.0,10.379353233830846,11.0,6.605339293154112,2.093283582089552,1.0,1.702684032856672,11.309701492537313,0.0,102.14512351036096
spring-projects/spring-data-examples,5417,3.733758835587203,6654.0,2.6316501352569883,2.0,1.6396455315216034,1.0061617072437632,1.0,0.0890413310527978,0.4672377517282837,0.0,2.239404896345356
socketio/socket.io-client-java,5414,3.733518251434488,229.0,1.921397379912664,1.0,2.7992677244506283,1.0960698689956332,1.0,0.4182590425512161,4.253275109170306,0.0,34.09566714020106
facebookarchive/rebound,5405,3.732795698289329,87.0,4.379310344827586,2.0,5.630567279674247,1.3218390804597702,1.0,0.5805821631969074,34.93103448275862,0.0,238.10417854295437
tonikelope/megabasterd,5405,3.732795698289329,201.0,2.7611940298507465,1.0,4.402577264190168,1.4875621890547264,1.0,1.330824754565072,85.72139303482587,0.0,378.927172409224
coobird/thumbnailator,5399,3.7323133274712426,224.0,4.089285714285714,2.0,4.860481386461203,1.2366071428571428,1.0,0.7101437403559142,93.22321428571428,0.0,851.4021114215772
apache/dubbo-spring-boot-project,5396,3.732071940999867,89.0,7.123595505617978,6.0,5.006405498593098,1.1685393258426966,1.0,0.3764654715598937,11.932584269662922,0.0,71.13492265866851
killbill/killbill,5394,3.731910942116873,2448.0,8.61968954248366,6.0,10.06137542409699,1.7487745098039216,1.0,1.0582727836650934,28.232843137254903,1.0,123.90086813417422
LFDT-web3j/web3j,5384,3.73110505121592,1293.0,4.226604795050271,2.0,8.717114442675125,1.573085846867749,1.0,1.057313973519618,35.153905645784995,0.0,212.0068423832572
diffplug/spotless,5379,3.730701544281845,937.0,5.094983991462113,4.0,4.300982101218263,1.7150480256136609,1.0,1.2372934614999642,13.91462113127001,1.0,95.10435771565332
facebookarchive/shimmer-android,5364,3.729488769179561,7.0,8.571428571428571,9.0,6.6547512564869225,1.8571428571428568,2.0,0.6900655593423543,18.0,10.0,24.48128536930472
Evernote/android-job,5362,3.7293268096468606,189.0,6.994708994708994,4.0,6.055151977727405,1.7671957671957672,1.0,2.34946419169714,32.00529100529101,1.0,135.39479300126854
pmd/pmd,5359,3.729083757043612,4108.0,5.638510223953262,4.0,8.373526460320207,2.0501460564751706,2.0,2.5612378075805102,43.70350535540409,1.0,591.0554966862418
h6ah4i/android-advancedrecyclerview,5339,3.7274599208579087,395.0,6.60506329113924,4.0,7.130115916183801,2.4075949367088607,2.0,2.211745994259175,32.02278481012658,0.0,194.65942401462965
commonsguy/cw-omnibus,5337,3.7272972028035873,1945.0,5.273007712082262,4.0,4.935907783848951,1.686375321336761,2.0,0.8304545789030867,20.17017994858612,0.0,131.71027303854228
remkop/picocli,5335,3.727134423760489,2928.0,2.929644808743169,2.0,4.880586576066241,1.1092896174863387,1.0,1.471402293294898,59.060792349726775,0.0,972.3898755636664
jgilfelt/SystemBarTint,5334,3.727053011353857,9.0,8.0,7.0,5.172040216394301,1.7777777777777777,2.0,0.6666666666666666,22.55555555555556,1.0,37.189081432293776
runelite/runelite,5332,3.726890140741822,4107.0,3.4136839542244948,0.0,6.990706916043168,1.2113464816167518,1.0,0.7223640719197975,24.53981008035062,0.0,845.8764455234241
gsantner/markor,5329,3.726645720240912,344.0,6.854651162790698,4.0,9.956865067735084,1.4767441860465116,1.0,0.9595521815820792,129.50872093023256,1.0,999.084753135112
google/google-authenticator,5322,3.72607487021537,61.0,3.885245901639344,2.0,5.050077097285208,1.6885245901639343,1.0,1.3107374973217352,29.65573770491803,1.0,90.15706392104497
XRecyclerView/XRecyclerView,5322,3.72607487021537,166.0,3.909638554216868,2.0,4.846519887515197,1.4216867469879515,1.0,0.6054396234485111,9.042168674698797,0.0,63.09054123118698
allure-framework/allure2,5321,3.7259932589247216,288.0,5.96875,4.0,5.644743708362768,1.3055555555555556,1.0,0.7899876749162298,13.40625,1.0,50.46313273746927
dunwu/db-tutorial,5319,3.72582999032058,209.0,5.205741626794258,4.0,5.16466969215614,1.181818181818182,1.0,0.5507464737260498,32.60765550239235,0.0,181.50097779657145
mybatis/generator,5317,3.7256666603141775,716.0,6.751396648044692,5.0,6.208244980584592,2.368715083798883,2.0,1.50554184557559,85.69553072625699,3.0,456.2701653759157
Doikki/DKVideoPlayer,5308,3.724930914192398,377.0,5.326259946949602,2.0,6.287202052186157,1.5915119363395225,1.0,0.8459742561162249,46.753315649867375,0.0,392.83417153477546
LWJGL/lwjgl3,5304,3.724603515396717,10439.0,6.854775361624677,6.0,8.139447606759967,2.2983044352907367,2.0,1.093759405335726,873.9501867995019,91.0,15269.28556639109
zfdang/Android-Touch-Helper,5289,3.723373567018984,55.0,4.127272727272727,3.0,5.171340342963413,1.181818181818182,1.0,0.3892494720807614,1.945454545454545,0.0,8.444630513633173
Fuzion24/JustTrustMe,5289,3.723373567018984,27.0,2.555555555555556,1.0,4.449142815742352,1.1851851851851851,1.0,0.4833407013879895,2.703703703703704,0.0,9.067332806097072
evant/gradle-retrolambda,5283,3.722880610686939,25.0,4.48,3.0,3.652852766446156,1.04,1.0,0.2,2.16,0.0,9.007774419910838
Docile-Alligator/Infinity-For-Reddit,5271,3.7218930162149575,1603.0,6.929507174048659,4.0,10.835538073279762,1.5527136618839676,1.0,2.383921340676656,31.214597629444796,1.0,317.7799769012523
yixia/VitamioBundle,5269,3.721728198572788,101.0,4.950495049504951,3.0,6.109625582020165,1.316831683168317,1.0,0.5988437704327723,75.06930693069307,0.0,589.2708419296808
xxv/android-lifecycle,5266,3.7214808547700495,6.0,7.0,7.5,5.215361924162119,1.6666666666666667,2.0,0.5163977794943223,151.66666666666666,190.0,121.95846287431908
citerus/dddsample-core,5264,3.721315880605899,157.0,7.089171974522293,5.0,6.52645091067618,1.127388535031847,1.0,0.4899779514882633,7.031847133757962,0.0,23.4196444996354
CodingDocs/springboot-guide,5263,3.7212333700172775,139.0,4.107913669064748,3.0,3.1014037202484976,1.1798561151079137,1.0,0.5678818840389092,1.3525179856115108,0.0,5.502125161695617
lingochamp/okdownload,5258,3.720820581770344,343.0,6.440233236151603,4.0,6.833552581279693,1.2653061224489797,1.0,0.7777181024964702,35.25947521865889,0.0,204.2339696208548
razerdp/BasePopup,5257,3.720737977018425,568.0,5.890845070422535,3.0,6.583774667996523,1.6954225352112675,1.0,1.2086607646799852,34.33098591549296,1.0,226.3787845623085
thinkaurelius/titan,5237,3.719082573901486,1594.0,5.755959849435382,3.0,8.446354788677475,1.3845671267252195,1.0,0.8299404948142246,20.50564617314931,1.0,117.23208814842975
j-easy/easy-rules,5236,3.718999637878718,162.0,5.092592592592593,4.0,3.5662419204917577,1.3148148148148149,1.0,0.6543900694608467,7.62962962962963,1.0,23.508922289019683
Yalantis/Side-Menu.Android,5234,3.7188337183038622,18.0,3.888888888888889,2.0,5.20055301232349,1.2222222222222223,1.0,0.4277926319464986,4.111111111111111,0.0,10.476241405529374
novicezk/midjourney-proxy,5232,3.718667735316211,90.0,5.9,5.0,5.72408669914475,1.2444444444444445,1.0,0.5469242108231445,5.811111111111111,0.0,14.409652230475444
huangyanbin/smartTable,5231,3.718584720027436,364.0,5.126373626373627,2.0,7.641446146501395,1.1895604395604396,1.0,0.4573258288052056,25.928571428571427,0.0,203.91951460716797
CellularPrivacy/Android-IMSI-Catcher-Detector,5224,3.7180031682670176,251.0,5.059760956175299,3.0,6.86209984936313,1.330677290836653,1.0,0.6619782016367541,4.964143426294821,0.0,16.36247869863691
lucasr/twoway-view,5218,3.717504074764202,51.0,6.078431372549019,4.0,5.792557767532067,1.8235294117647056,1.0,1.2117075943137632,86.58823529411765,1.0,429.2928220443752
reactor/reactor-core,5213,3.717087724927019,2239.0,7.335864225100491,7.0,8.4301108820049,1.703885663242519,1.0,1.6513157473290891,121.90486824475212,1.0,2145.59711184798
bitcoinj/bitcoinj,5213,3.717087724927019,625.0,6.5152,4.0,9.886706433517894,1.7216,1.0,2.730278467999283,87.9696,0.0,691.6625993343494
Karumi/Dexter,5208,3.716670975560136,80.0,4.425,3.0,5.252546097496824,1.2,1.0,0.5602892562176356,4.15,0.0,14.592437784905204
oshi/oshi,5197,3.71575271682286,748.0,5.280748663101604,4.0,5.724023774146955,1.589572192513369,1.0,1.2062968786496544,31.4144385026738,1.0,126.07359320001028
brianfrankcooper/YCSB,5196,3.71566914240099,236.0,7.055084745762712,3.0,7.558082583116774,1.6355932203389831,1.0,0.7513421096551655,7.851694915254237,0.0,19.520399512177967
hustcc/JS-Sorting-Algorithm,5194,3.715501945293284,12.0,3.583333333333333,3.0,3.67938565359474,1.0,1.0,0.0,2.833333333333333,0.5,4.468746688915917
zhanglei-workspace/shopping-management-system,5191,3.7152510288788494,97.0,3.5876288659793816,2.0,3.715823645011257,1.3711340206185567,1.0,0.6664518554264626,76.48453608247422,3.0,592.750599490103
Clans/FloatingActionButton,5188,3.714999967412042,47.0,4.638297872340425,2.0,7.376300274218111,1.3829787234042554,1.0,0.7676387139726861,139.68085106382978,0.0,691.8437592650833
Exrick/xpay,5182,3.714497408649806,21.0,6.428571428571429,5.0,6.881652625434014,1.0,1.0,0.0,93.42857142857144,1.0,288.50469171723563
android/views-widgets-samples,5181,3.714413592287121,152.0,4.032894736842105,2.0,4.261980019217655,1.730263157894737,1.0,1.1847284023112394,7.0131578947368425,0.0,21.033239805522733
killme2008/aviatorscript,5177,3.714078164981856,524.0,4.685114503816794,3.0,6.741192666876525,1.498091603053435,1.0,0.7760739694928476,63.1526717557252,1.0,382.7990296561092
baomidou/dynamic-datasource,5155,3.712228669619536,178.0,5.410112359550562,4.0,4.780528891710534,1.1404494382022472,1.0,0.4841485276896847,2.3258426966292136,0.0,8.12859259942533
careercup/ctci,5145,3.711385379098452,311.0,1.9581993569131837,2.0,1.46843848558088,1.1189710610932475,1.0,0.4347712440395628,5.096463022508039,1.0,17.874572506444576
square/otto,5135,3.710540447933297,85.0,2.4352941176470586,1.0,3.129913504143104,1.388235294117647,1.0,0.8741542531288774,3.552941176470588,0.0,14.621010552620229
natario1/CameraView,5127,3.709863317440399,534.0,5.597378277153558,3.0,8.069403023687794,1.3745318352059923,1.0,0.7364710145482959,34.762172284644194,0.0,335.6379347702086
deathmarine/Luyten,5116,3.708930535806617,129.0,2.3488372093023258,1.0,4.124339270550454,1.5426356589147288,1.0,1.591028322824898,15.449612403100776,0.0,65.41752455863677
tianshiyeben/wgcloud,5115,3.708845638048179,118.0,6.050847457627119,3.0,7.744694856543826,1.194915254237288,1.0,0.3978247386366292,34.54237288135593,9.5,49.617966843045366
apache/calcite,5104,3.707910665713106,5758.0,7.724209795067732,5.0,10.323649514623014,1.7125738103508164,1.0,2.1716872253897592,403.43435220562696,1.0,8680.932109125873
youlookwhat/DesignPattern,5100,3.707570176097936,197.0,2.538071065989848,2.0,3.609062054508236,1.2791878172588833,1.0,0.4497429540846446,1.4263959390862944,0.0,4.555879102155018
line/armeria,5085,3.706290957258764,6793.0,6.47254526718681,5.0,6.551903059438853,1.326365376122479,1.0,0.8869761730825058,32.69188870896511,0.0,257.5901731608759
spring-projects/spring-authorization-server,5083,3.706120109702704,679.0,10.023564064801178,7.0,9.960661782678562,1.3932253313696612,1.0,0.8201093859376918,16.69219440353461,0.0,96.66650901698829
sofastack/sofa-boot,5078,3.705692696537704,1181.0,5.078746824724809,3.0,5.3192707338586604,1.1955969517358171,1.0,0.5238523405527216,17.818797629127857,0.0,246.2231302086372
xuexiangjys/XUI,5073,3.705264862317404,1657.0,5.711526855763428,3.0,6.339342583766618,1.6059143029571514,1.0,0.8899811510213691,52.71031985515993,1.0,352.06546087347823
bisq-network/bisq,5070,3.705007959333336,3716.0,7.370290635091496,4.0,9.490556049471492,1.6891819160387511,1.0,1.0571814418931975,30.157427341227127,1.0,368.129984981571
OpenTSDB/opentsdb,5064,3.7044936970092985,958.0,6.8684759916492695,4.0,7.381486342308034,1.2839248434237995,1.0,0.8014957559470774,64.87578288100208,0.0,365.9833581049602
apache/ignite,5059,3.704064679408568,20758.0,5.661768956546873,3.0,8.920309239940174,1.676943828885249,1.0,1.564584703193624,498.6002505058291,0.0,64989.693194775406
Sayi/poi-tl,5053,3.7035492982382303,525.0,6.260952380952381,4.0,7.719714220154647,1.203809523809524,1.0,0.5227503252805106,89.65523809523809,0.0,1507.196998145146
wequick/Small,5042,3.7026028413404273,185.0,3.8054054054054056,2.0,4.962355350314678,1.4756756756756757,1.0,0.8279773040254175,20.167567567567566,0.0,143.2983321113646
2227324689/gpmall,5040,3.702430536445525,424.0,4.952830188679245,3.0,5.929263207504108,1.3537735849056605,1.0,0.6206340886700226,8.169811320754716,0.0,43.34129151105344
jankotek/mapdb,5036,3.702085721435825,263.0,3.2395437262357416,2.0,4.115650980966015,2.022813688212928,1.0,3.553228355678562,81.84790874524715,0.0,452.75887081378295
javastacks/spring-boot-best-practice,5036,3.702085721435825,195.0,5.0,4.0,3.642532256152772,1.0923076923076922,1.0,0.3393327407739223,3.261538461538461,0.0,25.666744252194
Kodezi/Chronos,5035,3.7019994748896368,5.0,3.2,2.0,1.7888543819998317,1.0,1.0,0.0,0.4,0.0,0.5477225575051662
Trinea/android-common,5023,3.700963178159549,110.0,4.445454545454545,3.0,4.243908453984939,1.2454545454545454,1.0,0.6234906712862545,43.06363636363636,1.0,150.88499036329222
yipianfengye/android-zxingLibrary,5018,3.700530656978592,52.0,4.711538461538462,3.0,5.709766447136401,1.3269230769230769,1.0,0.5848128189279914,5.634615384615385,0.0,15.308627384523737
youlookwhat/CloudReader,5008,3.699664320202373,492.0,4.75,3.0,5.516915295599411,1.4552845528455285,1.0,0.922690059197208,19.41260162601626,0.0,84.24734751842253
apache/maven,5002,3.699143687394484,3755.0,5.316644474034621,3.0,7.15530043949435,1.5422103861517975,1.0,0.831271412580263,45.99600532623169,0.0,579.8471063474398
rubensousa/GravitySnapHelper,5000,3.6989700043360183,7.0,6.857142857142857,6.0,6.175990377490653,1.5714285714285714,1.0,0.7867957924694431,66.0,1.0,164.58128690710862
ageerle/ruoyi-ai,4995,3.698535492562001,895.0,6.932960893854749,5.0,7.418911204512269,1.2837988826815645,1.0,0.6037866007811589,9.593296089385476,0.0,36.00577818059014
JodaOrg/joda-time,4989,3.6980135039391815,557.0,7.8168761220825855,6.0,7.501477236347013,2.1454219030520645,2.0,1.740968899311046,295.37881508078993,10.0,784.5639111643303
DingMouRen/LayoutManagerGroup,4988,3.697926444806505,63.0,4.9523809523809526,3.0,4.327066246794411,1.5714285714285714,2.0,0.5301942953139068,9.142857142857142,0.0,38.80175301280032
spring-attic/spring-mvc-showcase,4985,3.697665162647674,58.0,5.172413793103448,5.0,3.6856189512538458,1.206896551724138,1.0,0.4495073595656585,9.448275862068966,0.0,23.86818510346129
rstudio/rstudio,4976,3.696880371682762,7163.0,4.830099120480246,2.0,9.997976831290442,1.2666480524919723,1.0,0.6042184179919126,336.9967890548653,0.0,12787.240930657075
orhanobut/dialogplus,4975,3.696793085081744,29.0,5.241379310344827,3.0,6.29430112093354,1.0344827586206895,1.0,0.1856953381770519,57.86206896551724,0.0,255.17469144237123
alibaba/UltraViewPager,4966,3.6960067152185454,24.0,5.208333333333333,2.0,6.852350702126062,1.375,1.0,0.4945353550468402,58.375,0.0,124.8821400883388
spring-cloud/spring-cloud-netflix,4963,3.695744275197324,239.0,7.330543933054393,6.0,6.76461599315338,1.192468619246862,1.0,0.5068706244136305,94.418410041841,0.0,943.4934194793424
roncoo/roncoo-pay,4963,3.695744275197324,393.0,4.984732824427481,3.0,5.865827271923999,1.2290076335877862,1.0,0.4385426729087921,63.0941475826972,3.0,313.1834140044753
querydsl/querydsl,4960,3.6954816764901977,3232.0,5.131188118811881,3.0,6.113199570371802,2.026608910891089,1.0,2.395944140341045,42.900680693069305,0.0,572.8454595217975
frogermcs/InstaMaterial,4954,3.694956002249818,80.0,4.7875,2.0,6.377757532177003,1.5375,1.0,0.8560100259675478,9.9375,0.0,29.58247161043645
react-native-config/react-native-config,4954,3.694956002249818,20.0,4.6,4.0,2.945111918166493,1.5,1.0,0.6882472016116853,1.95,1.0,3.456115860631016
react-native-webrtc/react-native-webrtc,4950,3.694605198933569,67.0,6.119402985074627,4.0,9.42196400432409,1.1492537313432836,1.0,0.359027784156703,8.656716417910447,0.0,29.37559914994693
orientechnologies/orientdb,4943,3.693990610460777,5107.0,6.6181711376542,5.0,9.291251099155003,1.6338359114940275,1.0,0.9765436577894046,312.6469551595849,1.0,16213.900450186278
HeliBorg/HeliBoard,4935,3.693287157005656,240.0,6.6375,4.0,9.0783347089577,1.4625,1.0,0.914006537061303,74.5375,1.0,275.6060773730094
Devlight/NavigationTabBar,4935,3.693287157005656,58.0,4.017241379310345,2.0,6.010200041363439,1.3103448275862069,1.0,0.5683739981868295,57.5,0.5,389.2754064993872
