nameWithOwner,classes_n,total_loc,total_comment_lines,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
goldze/MVVMHabit,319.0,9110.0,,3.58307210031348,2.0,3.826237042263616,1.2727272727272727,1.0,0.6522161718478753,15.764890282131661,0.0,74.0550824820197
MuntashirAkon/AppManager,1581.0,128612.0,,7.859582542694497,5.0,9.090989673481133,1.4427577482605947,1.0,0.6741471763106219,73.87096774193549,1.0,1034.3144288708916
trello-archive/RxLifecycle,81.0,2493.0,,6.518518518518518,6.0,6.201030380330173,1.654320987654321,1.0,1.141933599505248,1.2962962962962963,0.0,3.9763187889191065
vipshop/vjtools,379.0,18382.0,,3.134564643799472,2.0,3.4733060669672184,1.2770448548812665,1.0,0.7627406207856466,26.30079155672823,1.0,106.80640288758197
FongMi/TV,597.0,26612.0,,6.319932998324958,4.0,7.7938941853661605,1.4472361809045227,1.0,0.6946438657076415,94.18760469011725,1.0,623.2766347322395
mapstruct/mapstruct,4805.0,103631.0,,3.8420395421436004,2.0,4.972595758634096,1.1829344432882414,1.0,0.6542311885203986,11.19188345473465,0.0,73.66670712927478
gedoor/MyBookshelf,669.0,48375.0,,6.185351270553064,4.0,7.676565985713346,1.4693572496263079,1.0,0.8845156863657957,58.66218236173393,1.0,338.61040366309305
google/android-classyshark,212.0,8714.0,,3.169811320754717,2.0,3.5664888361327947,1.278301886792453,1.0,0.9251109544809685,10.25,1.0,27.568935571233173
MinecraftForge/MinecraftForge,1484.0,56677.0,,7.443396226415095,6.0,10.217534321363413,1.5721024258760108,1.0,1.2882803438656527,32.69137466307278,1.0,368.6887232875867
koush/AndroidAsync,543.0,18086.0,,3.613259668508287,2.0,5.022602883362448,1.5322283609576428,1.0,1.7464703485551551,19.44014732965009,0.0,84.11027514648913
kaushikgopal/RxJava-Android-Samples,86.0,2633.0,,6.627906976744186,3.0,7.152204944471005,1.8255813953488371,1.0,0.960292363141881,9.19767441860465,3.0,25.348776402743365
kevin-wayne/algs4,279.0,22522.0,,4.003584229390681,4.0,2.5068226440973094,1.021505376344086,1.0,0.16826417801803353,47.46953405017921,0.0,263.51807366407303
swagger-api/swagger-core,1595.0,45855.0,,4.7141065830721,3.0,6.85829103793572,1.225705329153605,1.0,0.6169633010732533,48.430094043887145,0.0,737.3251713990229
Genymobile/gnirehtet,81.0,4330.0,,3.765432098765432,2.0,3.5960798271808136,1.1851851851851851,1.0,0.5270462766947299,14.296296296296296,1.0,35.25139871141443
yuanguangxin/LeetCode,145.0,3441.0,,1.2413793103448276,1.0,0.6695340634119862,1.0,1.0,0.0,0.8413793103448276,0.0,2.3264059729457913
dependency-check/DependencyCheck,513.0,41963.0,,6.791423001949318,5.0,7.3777381385776355,1.838206627680312,2.0,0.9976252565638628,64.0682261208577,3.0,350.3159751502635
enso-org/enso,2742.0,129365.0,,6.4292487235594455,5.0,6.722296080512892,1.6568198395331875,1.0,1.290108789662641,36.50875273522976,1.0,351.3314245805854
lenve/VBlog,29.0,781.0,,4.551724137931035,4.0,3.62122914113576,1.0344827586206897,1.0,0.1856953381770519,29.06896551724138,1.0,92.84123584857983
iflytek/astron-rpa,976.0,39850.0,,5.617827868852459,3.0,8.90142309539104,1.1383196721311475,1.0,0.4252623253913116,38.19569672131148,0.0,231.91373644244007
dyc87112/SpringCloud-Learning,265.0,10905.0,,5.830188679245283,4.0,5.828144388201089,1.0528301886792453,1.0,0.28378113471216665,21.867924528301888,0.0,73.74701784824545
abel533/Mapper,464.0,19455.0,,4.959051724137931,4.0,4.575316907141467,1.2413793103448276,1.0,0.5236636127849928,36.23706896551724,0.0,176.56204388255873
gocd/gocd,5281.0,257393.0,,7.554819163037304,5.0,9.237505687990835,1.2781670138231396,1.0,0.7550803510190418,34.49024805907972,1.0,319.87490267496923
Qihoo360/RePlugin,456.0,30275.0,,4.9035087719298245,3.0,5.676586651598801,1.4166666666666667,1.0,0.6774764637788968,32.01973684210526,0.0,182.82417436017602
leolin310148/ShortcutBadger,31.0,885.0,,5.290322580645161,5.0,4.591249273615311,1.1612903225806452,1.0,0.4543694673976518,3.4838709677419355,1.0,7.531582249620309
square/dagger,404.0,8019.0,,3.1831683168316833,3.0,2.9639879683146124,1.2301980198019802,1.0,0.7177155379711384,6.017326732673268,0.0,45.47327300294291
Bearded-Hen/Android-Bootstrap,79.0,10389.0,,6.962025316455696,3.0,8.32118556329794,1.6708860759493671,1.0,0.8581661871710137,31.39240506329114,2.0,77.89101816517858
zhongyi-tong/WeChatLuckyMoney,21.0,931.0,,5.380952380952381,3.0,5.123243020550465,1.380952380952381,1.0,0.49761335152811925,8.80952380952381,1.0,18.424491981107778
Exrick/xmall,316.0,44813.0,,4.234177215189874,3.0,5.408597179293366,1.1613924050632911,1.0,0.41697697908276776,587.8291139240506,13.0,2739.476554549695
crazycodeboy/TakePhoto,55.0,2403.0,,5.054545454545455,2.0,5.810011097771583,1.2545454545454546,1.0,0.5517038194331307,10.89090909090909,1.0,22.580451006938894
pedant/sweet-alert-dialog,16.0,943.0,,4.375,1.5,5.5362442142665635,1.25,1.0,0.4472135954999579,31.0625,0.0,88.94977515429704
NanoHttpd/nanohttpd,144.0,7106.0,,4.340277777777778,3.0,4.361566399902845,1.7916666666666667,1.0,1.563906709431287,22.15972222222222,1.0,88.26918961272577
cymcsg/UltimateRecyclerView,382.0,16083.0,,5.214659685863874,3.0,6.046277765556716,1.693717277486911,1.0,1.0833564562030207,41.39267015706806,0.0,268.31707014250776
wiremock/wiremock,1843.0,77821.0,,6.064568638090071,5.0,7.000593907334657,1.4508952794357026,1.0,1.1613355837589494,69.877916440586,1.0,798.679309402561
didi/KnowStreaming,934.0,31517.0,,6.904710920770878,4.0,7.354776158295866,1.8319057815845825,1.0,1.103734869462448,10.322269807280515,0.0,44.61157834690863
Alluxio/alluxio,4027.0,252449.0,,6.998758380928731,5.0,8.521778793668767,1.4944127141792898,1.0,1.493538349792965,30.658803079215296,1.0,238.1727484853604
google/error-prone,3048.0,106810.0,,7.708005249343832,5.0,13.913395743662377,1.5521653543307086,1.0,1.1042932759037527,27.253608923884514,0.0,344.9984303652416
apache/hertzbeat,1710.0,81126.0,,7.067251461988304,5.0,6.767702274738704,1.249122807017544,1.0,1.3764451811013956,13.035672514619883,0.0,58.15079378657308
google/agera,290.0,10897.0,,6.327586206896552,4.0,6.685696996308813,1.2413793103448276,1.0,0.5362417219366128,14.844827586206897,0.0,106.49473267415817
rest-assured/rest-assured,706.0,29048.0,,5.196883852691218,4.0,5.961535470788494,1.2138810198300283,1.0,0.54147679073221,105.92492917847025,1.0,577.8844703079021
h2pl/JavaTutorial,3.0,14.0,,0.3333333333333333,0.0,0.5773502691896258,1.0,1.0,0.0,0.3333333333333333,0.0,0.5773502691896258
traccar/traccar,1832.0,69445.0,,5.5152838427947595,4.0,4.342993255392581,1.7565502183406114,2.0,0.6180523828012906,6.010371179039302,0.0,48.2958907725009
ogaclejapan/SmartTabLayout,45.0,1912.0,,6.355555555555555,4.0,5.7767384457587365,1.6444444444444444,1.0,0.9806202943118001,9.71111111111111,1.0,27.89152870922233
JakeWharton/ActionBarSherlock,427.0,26463.0,,6.323185011709602,4.0,7.124875498193028,2.0257611241217797,1.0,1.6872322445442178,63.39812646370024,0.0,264.2789122700864
Col-E/Recaf,1615.0,76679.0,,8.341176470588236,6.0,8.976252980735737,1.5919504643962847,1.0,0.9906925456333323,27.760990712074303,1.0,173.69803474809373
CoderLeixiaoshuai/java-eight-part,0.0,0.0,,,,,,,,,,
naman14/Timber,453.0,21859.0,,5.399558498896247,3.0,6.6798932069287575,1.4613686534216335,1.0,0.8154671165772154,19.748344370860927,0.0,171.85482986239165
mrniko/netty-socketio,176.0,6758.0,,4.823863636363637,3.0,6.531479715403492,1.2556818181818181,1.0,0.5528849954392125,32.10227272727273,0.0,250.07224280870645
NLPchina/elasticsearch-sql,277.0,33009.0,,9.581227436823104,6.0,19.721560185976656,2.07942238267148,1.0,1.499097201242322,189.5234657039711,1.0,1270.1837609515587
junit-team/junit-framework,3575.0,103190.0,,4.693986013986014,3.0,5.487718920768244,1.2962237762237763,1.0,0.9700753437902813,35.79020979020979,0.0,735.7803859475238
DroidPluginTeam/DroidPlugin,786.0,22301.0,,3.301526717557252,2.0,5.186648484997665,4.388040712468193,3.0,8.038652450900328,3.699745547073791,0.0,23.32842611286334
alibaba/jvm-sandbox,435.0,14407.0,,3.4827586206896552,2.0,4.403240503843657,1.3264367816091953,1.0,0.8281426347730133,12.360919540229885,0.0,57.59548944737297
logisim-evolution/logisim-evolution,1957.0,168698.0,,5.871742462953501,4.0,6.149251677675866,2.4394481349003576,2.0,2.5696906671303963,29.123658661216147,1.0,126.62094227980683
macrozheng/springcloud-learning,225.0,5597.0,,4.866666666666666,3.0,4.922615448838438,1.0222222222222221,1.0,0.14773421007131973,85.89333333333333,0.0,846.6484803539867
smuyyh/BookReader,699.0,30914.0,,4.798283261802575,2.0,6.572775091751871,1.4377682403433476,1.0,0.8136046983863217,25.32331902718169,0.0,161.85823208017607
rabbitmq/rabbitmq-tutorials,51.0,1585.0,,4.8431372549019605,5.0,2.6934925210188188,1.0,1.0,0.0,2.196078431372549,1.0,4.025019790476252
Meituan-Dianping/walle,94.0,4633.0,,3.148936170212766,2.0,4.079736041452309,1.1914893617021276,1.0,0.7225491871440995,8.691489361702128,0.5,23.485079498444808
getActivity/AndroidProject,367.0,21674.0,,7.931880108991826,5.0,8.604754214352203,2.2561307901907357,1.0,1.7476945827094297,19.852861035422343,1.0,57.85704198596643
hongyangAndroid/okhttputils,70.0,1961.0,,3.7285714285714286,2.5,4.050125883072903,1.457142857142857,1.0,0.6524361101646587,6.2,0.0,16.780423376531722
vespa-engine/vespa,11400.0,608053.0,,6.150526315789474,4.0,7.471991722909572,1.6378947368421053,1.0,1.5590612376038482,40.296052631578945,1.0,324.03245029872824
guardianproject/haven,79.0,4561.0,,6.822784810126582,4.0,7.328832232286198,1.3924050632911393,1.0,0.5865527610645915,11.772151898734178,1.0,39.76467617057871
zo0r/react-native-push-notification,29.0,1884.0,,6.310344827586207,4.0,6.876998142232981,1.2413793103448276,1.0,0.4354941703556926,15.482758620689655,0.0,50.250529982745434
raphw/byte-buddy,6240.0,291945.0,,5.924358974358975,4.0,7.794486170078008,1.6240384615384615,1.0,1.9792153782514044,15.20897435897436,0.0,291.2936286997758
Angel-ML/angel,1938.0,207142.0,,7.379772961816306,5.0,9.763715637825891,1.7471620227038183,2.0,0.8765014085657797,63.43085655314758,0.0,598.9689675398685
fuzhengwei/itstack-demo-design,215.0,3984.0,,2.167441860465116,2.0,2.287687577747386,1.1116279069767443,1.0,0.33011560020383046,5.325581395348837,0.0,12.475997385320772
527515025/springBoot,264.0,6386.0,,5.128787878787879,4.0,4.542834248777709,1.1477272727272727,1.0,0.4147409121323045,16.064393939393938,0.0,72.93055985036429
gzu-liyujiang/AndroidPicker,239.0,13541.0,,5.435146443514644,3.0,6.866905401226127,1.6443514644351465,1.0,1.2648610287981112,51.71548117154812,0.0,331.96498405958306
CeuiLiSA/Pixiv-Shaft,1065.0,37688.0,,4.326760563380281,3.0,5.409568183879124,1.444131455399061,1.0,1.1091408573079677,24.76150234741784,0.0,255.44527212374163
648540858/wvp-GB28181-pro,787.0,49783.0,,8.175349428208387,5.0,10.120005241107075,1.2833545108005082,1.0,0.5264165961350096,33.292249047013975,0.0,169.65538631367028
Meituan-Dianping/Leaf,40.0,1305.0,,3.475,1.5,4.2486045974697415,1.425,1.0,1.0349656255904571,11.25,0.0,35.05874191432694
markzhai/AndroidPerformanceMonitor,54.0,2234.0,,4.111111111111111,3.0,3.970013386540173,1.2777777777777777,1.0,0.5290313921087083,14.074074074074074,0.0,37.249212655653636
getActivity/XXPermissions,197.0,9158.0,,6.67005076142132,4.0,6.543244412857411,1.5482233502538072,1.0,0.8944040262124523,86.09137055837563,1.0,880.253506955119
quartz-scheduler/quartz,505.0,35386.0,,5.340594059405941,3.0,6.20282478881025,1.4514851485148514,1.0,0.8416977671512552,124.82376237623762,1.0,820.9858177376103
zouzg/mybatis-generator-gui,39.0,3047.0,,7.17948717948718,5.0,7.813186542033973,1.4871794871794872,1.0,0.683327573129996,69.94871794871794,3.0,255.11452007593815
hongyangAndroid/AndroidAutoLayout,78.0,2370.0,,5.833333333333333,5.0,4.6526536672297185,2.0,2.0,0.7025001733142089,8.807692307692308,8.0,16.370751311454786
jOOQ/jOOQ,3372.0,228053.0,,9.82473309608541,7.0,18.162647419237167,1.7734282325029656,1.0,3.01095099893972,1679.3976868327402,3.0,43346.44433204755
Suwayomi/Suwayomi-Server,412.0,41481.0,,5.546116504854369,2.0,10.408695104905332,1.6189320388349515,1.0,1.4692073190062809,1495.5218446601941,1.0,21598.415886468953
apache/storm,4395.0,360468.0,,5.337883959044369,3.0,6.756127081796524,1.2291240045506258,1.0,0.8020047887956421,48.80591581342435,1.0,430.70722277876666
yanzhenjie/AndPermission,168.0,4486.0,,3.994047619047619,3.0,3.666480346252435,1.1666666666666667,1.0,0.37379213325354443,7.488095238095238,0.0,35.26172257540586
JesusFreke/smali,1152.0,46762.0,,6.052951388888889,4.0,8.28792103423688,1.6397569444444444,1.0,1.1105289994005147,15.016493055555555,1.0,85.6992837441414
apache/zeppelin,2105.0,190529.0,,5.69833729216152,3.0,7.2484902118965024,1.2413301662707839,1.0,0.6140792187095818,43.41947743467934,1.0,344.0889653350077
pig-mesh/pig,383.0,7659.0,,6.934725848563969,5.0,6.447810648806627,1.3080939947780679,1.0,0.5825672300509941,5.300261096605744,0.0,53.408346651794474
GrenderG/Toasty,16.0,487.0,,4.0625,3.0,4.186784764788688,1.0625,1.0,0.25,56.625,0.0,213.87095018569804
NLPchina/ansj_seg,218.0,12059.0,,6.229357798165138,4.0,5.78832931576149,1.188073394495413,1.0,0.43620161293029,9.573394495412844,0.0,42.66919834074473
ximsfei/Android-skin-support,346.0,17746.0,,6.205202312138728,5.0,5.144979439921216,1.4566473988439306,1.0,0.7686798602057738,20.329479768786126,1.0,73.69601564960705
processing/processing,922.0,110008.0,,3.732104121475054,2.0,5.9857621259132685,1.6420824295010845,1.0,2.0043078475113036,507.76138828633407,0.0,7175.112616783363
nayuki/QR-Code-generator,19.0,1823.0,,3.9473684210526314,3.0,3.6586834944117124,1.4210526315789473,1.0,1.261207070569223,19.57894736842105,1.0,26.289659541926543
hibernate/hibernate-orm,26398.0,1098940.0,,6.912379725736798,5.0,9.109113947065246,1.3268050609894688,1.0,0.8779272465800789,74.92594135919389,1.0,2193.6497790650706
ArthurHub/Android-Image-Cropper,40.0,4655.0,,7.725,4.0,9.418986553356348,1.375,1.0,0.5400617248673217,70.375,0.0,236.73383165758554
freeok/so-novel,84.0,3198.0,,5.857142857142857,4.5,5.278149678394761,1.1785714285714286,1.0,0.4698298663029243,3.107142857142857,0.0,6.521545121712085
wxiaoqi/Spring-Cloud-Platform,177.0,6014.0,,4.887005649717514,3.0,5.216745389627058,1.4067796610169492,1.0,0.8281683801906541,57.64971751412429,0.0,211.24044199041552
vinc3m1/RoundedImageView,15.0,1265.0,,8.4,9.0,6.434283176858164,1.8,2.0,0.7745966692414834,107.46666666666667,0.0,273.82524840975975
jetlinks/jetlinks-community,1857.0,61140.0,,8.77490576198169,6.0,8.62134200941926,1.2757135164243403,1.0,0.5811490362770115,11.849757673667206,1.0,42.636059354995645
Javen205/IJPay,273.0,14192.0,,5.681318681318682,5.0,10.662136609433212,1.3553113553113554,1.0,0.5640413474844317,139.05494505494505,0.0,1332.5932813831791
gephi/gephi,2471.0,133558.0,,4.541481181707811,3.0,4.994389491039769,1.6677458518818291,1.0,1.6612052773330765,29.261027923917442,1.0,174.27450383530032
AsyncHttpClient/async-http-client,593.0,33464.0,,5.954468802698145,4.0,6.795985830490759,1.4924114671163575,1.0,0.826315343331491,49.49915682967959,1.0,294.793967933018
micronaut-projects/micronaut-core,5105.0,181889.0,,5.645837414299706,4.0,7.038820841112422,1.309696376101861,1.0,0.9022970109886106,36.087561214495594,0.0,413.46534328524956
apache/flink-cdc,2119.0,133310.0,,8.331760264275601,5.0,9.176266049388843,1.4431335535630014,1.0,0.8693983226572586,28.539405379896177,1.0,115.52799197987542
aa112901/remusic,845.0,47786.0,,5.18698224852071,3.0,6.427176527050902,1.4532544378698224,1.0,0.8082832065907987,41.646153846153844,0.0,345.6723670009752
graphhopper/graphhopper,1388.0,102699.0,,6.800432276657061,4.0,8.637776880128502,1.2593659942363113,1.0,0.6806779362002243,33.29610951008645,0.0,175.5637028830304
joelittlejohn/jsonschema2pojo,267.0,13773.0,,6.6367041198501875,5.0,5.886699772293327,1.1610486891385767,1.0,0.4983993415279491,46.53932584269663,0.0,268.42320373769286
DerekYRC/mini-spring,151.0,2509.0,,3.423841059602649,2.0,3.56358824051024,1.218543046357616,1.0,0.6622591611053721,5.086092715231788,0.0,20.42382282118963
wasabeef/richeditor-android,43.0,804.0,,2.4186046511627906,2.0,2.602494756771946,1.1395348837209303,1.0,0.41296808067805274,46.95348837209303,0.0,305.869015966014
sshahine/JFoenix,425.0,24546.0,,6.92,4.0,6.938965721418348,1.6235294117647059,1.0,0.9612353317112713,22.084705882352942,1.0,88.53177329898469
amitshekhariitbhu/from-java-to-kotlin,2.0,37.0,,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0
apache/iotdb,9193.0,812336.0,,8.399216795387796,6.0,14.816563582444346,1.615141955835962,1.0,1.0402251421498658,111.35722832590014,1.0,2765.038385043496
lightbend/config,200.0,13237.0,,5.485,3.0,7.157227432645484,2.055,1.0,4.373512668934049,76.245,0.0,399.3429339168864
koush/ion,289.0,9443.0,,4.577854671280277,3.0,6.13123216666797,1.4602076124567474,1.0,1.4646202431850395,23.598615916955016,0.0,205.82998849716805
graphql-java/graphql-java,1361.0,73132.0,,8.09478324761205,4.0,10.042950884643727,1.3394562821454812,1.0,0.8758068538953043,36.373254959588536,1.0,206.1044359529192
apache/incubator-kie-drools,11945.0,770223.0,,6.609125156969443,4.0,9.00093024401886,1.6116366680619507,1.0,1.2993565342672309,65.11393888656342,1.0,699.0090432121717
ityouknow/spring-cloud-examples,60.0,382.0,,3.8,4.0,1.0544498123569757,1.0166666666666666,1.0,0.1290994448735806,0.4666666666666667,0.0,2.102997591547954
auth0/java-jwt,86.0,8924.0,,5.662790697674419,3.5,5.482829808467369,1.627906976744186,1.0,1.3199510831213046,142.74418604651163,1.0,531.4459340781085
google/grafika,103.0,10035.0,,6.407766990291262,5.0,6.280122537214468,1.7475728155339805,2.0,0.8599868512668082,6.893203883495145,0.0,16.887118086919198
apache/camel,44526.0,2051050.0,,4.874679962269236,3.0,7.778683081442202,1.630305888694246,1.0,2.394638711553885,80.35743161299017,1.0,2235.796519396989
Vedenin/useful-java-links,263.0,5967.0,,2.3041825095057034,2.0,2.4894168353860713,1.0228136882129277,1.0,0.14959382501852608,1.832699619771863,0.0,6.85694576904735
alipay/SoloPi,1170.0,56327.0,,4.6179487179487175,2.0,6.67363485057725,1.205982905982906,1.0,0.649641685576834,13.135897435897435,0.0,70.34193275786964
loks666/get_jobs,120.0,9790.0,,5.225,2.0,6.720672360321541,1.0,1.0,0.0,33.31666666666667,0.0,146.08021184033285
LandGrey/SpringBootVulExploit,14.0,258.0,,3.357142857142857,3.0,2.977018199917051,1.0,1.0,0.0,3.5714285714285716,0.0,7.44946343668492
obsidiandynamics/kafdrop,100.0,4200.0,,5.54,3.0,7.5577507209219315,1.32,1.0,0.851380340886777,28.19,0.0,130.2932740886009
apache/hudi,4887.0,334419.0,,9.31266625741764,6.0,10.392878378500939,1.5846122365459383,1.0,1.09894852065117,63.72621240024555,1.0,995.4971626445958
ikew0ng/SwipeBackLayout,18.0,1635.0,,5.222222222222222,3.0,6.044497308496241,1.3888888888888888,1.0,0.6978023391872252,61.333333333333336,3.0,163.9408071082185
rengwuxian/MaterialEditText,26.0,3385.0,,5.653846153846154,2.0,10.5865662334576,1.3076923076923077,1.0,0.4706787243316417,742.8461538461538,0.0,2092.797547634413
google/google-java-format,161.0,12431.0,,5.720496894409938,3.0,10.630269975478177,1.4409937888198758,1.0,0.8649040445108233,75.64596273291926,1.0,428.0293274113628
daimajia/NumberProgressBar,6.0,380.0,,3.1666666666666665,0.5,4.915960401250875,1.3333333333333333,1.0,0.5163977794943223,91.83333333333333,0.0,222.01839263148148
javaparser/javaparser,2010.0,136314.0,,9.749253731343284,5.0,18.659155222277825,1.9950248756218905,1.0,2.328214445259306,213.42338308457713,1.0,4455.110316217433
apache/pinot,7476.0,614190.0,,7.36677367576244,5.0,8.443923279216376,1.470171214553237,1.0,1.1955518551029827,55.7597645799893,1.0,485.63553485510585
ZhongFuCheng3y/austin,348.0,6538.0,,6.267241379310345,5.0,5.076971388297474,1.1235632183908046,1.0,0.3784039803712345,1.4511494252873562,0.0,5.117120931627918
apache/nifi,10415.0,674831.0,,7.419683149303888,4.0,11.198715618805958,1.4937109937590014,1.0,0.8814575193238186,60.07066730676908,1.0,1170.8905462129073
singwhatiwanna/dynamic-load-apk,62.0,2620.0,,5.806451612903226,3.0,6.248511192321826,1.4516129032258065,1.0,0.8032193289024987,9.419354838709678,0.0,30.008495183589282
apache/hive,20599.0,2024659.0,,6.920238846545949,4.0,12.66633567547742,1.4064274964804118,1.0,1.153299386825175,92.7205204136123,1.0,2845.234021577026
pedrovgs/EffectiveAndroidUI,73.0,1923.0,,4.438356164383562,3.0,4.648734300173253,1.3424657534246576,1.0,0.6284720908280428,11.616438356164384,1.0,27.727658742864147
jeequan/jeepay,550.0,17168.0,,8.585454545454546,7.0,7.070486084593421,1.9272727272727272,2.0,1.0806215821500964,4.290909090909091,0.0,28.893607191084122
robolectric/robolectric,4078.0,229193.0,,5.880578715056401,4.0,6.637737856707031,1.3504168710152036,1.0,1.1728527566350555,72.01029916625797,0.0,628.0834343322305
opengoofy/hippo4j,1206.0,31320.0,,4.494195688225539,3.0,4.779751497022894,1.1849087893864014,1.0,0.5418313344512496,5.932006633499171,0.0,25.177254184128937
WeiYe-Jing/datax-web,317.0,13801.0,,4.9842271293375395,3.0,5.332287945437599,1.38801261829653,1.0,0.6826846853321892,13.239747634069401,0.0,64.05875910176242
btraceio/btrace,905.0,53187.0,,4.735911602209945,4.0,5.335003262903036,1.321546961325967,1.0,0.8579597597767489,80.37790055248618,0.0,1319.2322405013952
google/physical-web,156.0,7481.0,,4.788461538461538,3.0,5.568354845228717,1.2884615384615385,1.0,0.5565981394451,26.71153846153846,0.0,209.17503118789438
00-Evan/shattered-pixel-dungeon,2763.0,164472.0,,6.082880926529135,4.0,9.064536899715769,2.738327904451683,2.0,2.764063576787578,13.833514296055013,1.0,99.21094090514737
rey5137/material,305.0,27346.0,,6.511475409836065,3.0,7.982342733394351,1.6459016393442623,1.0,1.194501350830321,54.49508196721312,1.0,190.82395995481977
wyouflf/xUtils3,218.0,12561.0,,5.224770642201835,3.0,5.356414922569816,1.408256880733945,1.0,0.8816227643868755,27.44954128440367,2.0,102.75396647583352
youtube/api-samples,42.0,2541.0,,6.404761904761905,7.0,4.412065075971899,1.0,1.0,0.0,4.380952380952381,0.0,9.847501554999925
liyifeng1994/ssm,19.0,369.0,,4.157894736842105,2.0,5.35685602128231,1.6842105263157894,1.0,1.1081832770072813,2.0526315789473686,1.0,3.2570212057189503
springfox/springfox,1134.0,32063.0,,5.667548500881834,3.0,7.574966073803208,1.120811287477954,1.0,0.39686420186006094,23.241622574955908,0.0,151.42052231025949
JSQLParser/JSqlParser,871.0,50949.0,,6.167623421354764,4.0,13.482876623574484,1.4799081515499426,1.0,0.8692700020026871,511.08610792192883,1.0,8187.4323018376535
journeyapps/zxing-android-embedded,96.0,5169.0,,5.4375,4.0,5.689903338370521,1.3645833333333333,1.0,0.6824073743457081,21.916666666666668,1.0,88.31935672280355
prolificinteractive/material-calendarview,88.0,3658.0,,6.454545454545454,4.0,7.561105999054942,1.5340909090909092,1.0,0.7263333143912417,69.01136363636364,0.0,531.3171119327908
antoniolg/androidmvp,14.0,274.0,,3.2857142857142856,2.0,3.7709123855878985,1.2857142857142858,1.0,0.4688072309384954,3.0,0.0,4.640954808922571
Archmage83/tvapk,0.0,0.0,,,,,,,,,,
weibocom/motan,844.0,46905.0,,5.774881516587678,4.0,5.6363954021590805,1.4265402843601895,1.0,0.8021660309427815,32.71800947867298,1.0,155.31433281116975
apache/fesod,615.0,22285.0,,5.8,4.0,5.548189833040392,1.3691056910569106,1.0,0.8002574994078084,30.291056910569107,1.0,340.25438581997446
amitshekhariitbhu/Fast-Android-Networking,575.0,19596.0,,3.219130434782609,2.0,4.596315287827567,1.2504347826086957,1.0,1.1261365852080998,13.768695652173912,1.0,100.48159500479112
lets-blade/blade,307.0,15319.0,,4.625407166123779,3.0,5.961730301124597,1.234527687296417,1.0,0.7735708021865964,42.156351791530945,0.0,185.46663014964545
JakeWharton/DiskLruCache,12.0,1937.0,,3.25,2.5,2.9886147596868655,1.3333333333333333,1.0,0.7784989441615229,11.0,3.0,25.59119166645217
ikarus23/MifareClassicTool,33.0,6934.0,,11.121212121212121,9.0,10.388568163363443,2.272727272727273,3.0,0.9107938595233581,110.0,3.0,400.5274647262033
PBH-BTN/PeerBanHelper,722.0,30565.0,,6.501385041551247,4.0,8.104252972866078,1.3185595567867037,1.0,0.6894602825337233,16.001385041551245,0.0,61.05379495821878
ffay/lanproxy,63.0,2668.0,,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176
meefik/linuxdeploy,37.0,2693.0,,7.162162162162162,5.0,7.451746676352366,1.6486486486486487,2.0,0.48397751418246104,35.891891891891895,3.0,119.32583397845856
Nightonke/BoomMenu,115.0,7710.0,,5.6347826086956525,4.0,6.749048581138832,1.5739130434782609,1.0,0.8487438557792993,227.6695652173913,0.0,2078.287515027271
yarolegovich/DiscreteScrollView,105.0,3698.0,,4.228571428571429,2.0,4.818348629611966,1.2476190476190476,1.0,0.45533065713391985,19.114285714285714,0.0,101.51679609852691
changmingxie/tcc-transaction,519.0,23664.0,,5.094412331406551,3.0,5.441222217444899,1.2793834296724471,1.0,0.6841975299822227,29.736030828516377,1.0,99.77016866987866
Nepxion/Discovery,828.0,26230.0,,4.730676328502415,4.0,4.987158942557027,1.2608695652173914,1.0,0.5516296335545527,18.80072463768116,1.0,111.90021962910251
dmytrodanylyk/circular-progress-button,39.0,1429.0,,3.9743589743589745,2.0,4.37388890845844,1.2820512820512822,1.0,0.5103516820842348,25.333333333333332,0.0,131.91271702258544
houbb/sensitive-word,228.0,4321.0,,3.0526315789473686,2.0,3.594763948585058,1.1710526315789473,1.0,0.4801291463947111,20.86842105263158,0.0,152.87344759884186
strimzi/strimzi-kafka-operator,1521.0,123152.0,,10.520710059171599,7.0,12.21080188412616,1.4766600920447075,1.0,0.8473726551071922,45.20710059171598,1.0,278.9503301421071
JanusGraph/janusgraph,1896.0,104586.0,,6.80379746835443,4.0,9.361094264853678,1.4556962025316456,1.0,0.8614519500679124,43.95358649789029,1.0,663.4819083438003
k0shk0sh/FastHub,934.0,40321.0,,7.702355460385439,5.0,7.427769714699409,1.385438972162741,1.0,0.5663311250646116,34.75695931477516,1.0,131.60347499201006
dromara/lamp-cloud,816.0,18910.0,,7.779411764705882,7.0,6.059651746219127,1.2708333333333333,1.0,0.45556657010309815,6.8088235294117645,0.0,34.076459976115316
jagrosh/MusicBot,93.0,4097.0,,6.741935483870968,5.0,6.907625316817028,2.5053763440860215,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325
